yearCombine,idPlayer,nameFirst,nameLast,namePlayer,slugPosition,heightWOShoesInches,heightWOShoes,weightLBS,wingspanInches,wingspan,reachStandingInches,reachStandingO,verticalLeapStandingInches,verticalLeapMaxInches,timeLaneAgility,timeThreeQuarterCourtSprint,repsBenchPress135,pctBodyFat,heightWShoesInches,heightWShoes,lengthHandInches,widthHandInches,timeModifiedLaneAgility,setSpot15CornerLeft,setSpot15BreakLeft,setSpot15TopKey,setSpot15BreakRight,setSpot15CornerRight,setSpot15CornerLeftCollege,setSpot15BreakLeftCollege,setSpot15TopKeyCollege,setSpot15BreakRightCollege,setSpot15CornerRightCollege,setSpot15CornerLeftNBA,setSpot15BreakLeftNBA,setSpot15TopKeyNBA,setSpotBreakRightNBA,setSpotCornerRightNBA,setSpot15CornerLeftMade,setSpot15CornerLeftAttempted,setSpot15CornerLeftPct,setSpot15BreakLeftMade,setSpot15BreakLeftAttempted,setSpot15BreakLeftPct,setSpot15TopKeyMade,setSpot15TopKeyAttempted,setSpot15TopKeyPct,setSpot15BreakRightMade,setSpot15BreakRightAttempted,setSpot15BreakRightPct,setSpot15CornerRightMade,setSpot15CornerRightAttempted,setSpot15CornerRightPct,setSpot15CornerLeftCollegeMade,setSpot15CornerLeftCollegeAttempted,setSpot15CornerLeftCollegePct,setSpot15BreakLeftCollegeMade,setSpot15BreakLeftCollegeAttempted,setSpot15BreakLeftCollegePct,setSpot15TopKeyCollegeMade,setSpot15TopKeyCollegeAttempted,setSpot15TopKeyCollegePct,setSpot15BreakRightCollegeMade,setSpot15BreakRightCollegeAttempted,setSpot15BreakRightCollegePct,setSpot15CornerRightCollegeMade,setSpot15CornerRightCollegeAttempted,setSpot15CornerRightCollegePct,setSpot15CornerLeftNBAMade,setSpot15CornerLeftNBAAttempted,setSpot15CornerLeftNBAPct,setSpot15BreakLeftNBAMade,setSpot15BreakLeftNBAAttempted,setSpot15BreakLeftNBAPct,setSpot15TopKeyNBAMade,setSpot15TopKeyNBAAttempted,setSpot15TopKeyNBAPct,setSpotBreakRightNBAMade,setSpotBreakRightNBAAttempted,setSpotBreakRightNBAPct,setSpotCornerRightNBAMade,setSpotCornerRightNBAAttempted,setSpotCornerRightNBAPct,setOffDrib15BreakLeft,setSpotOffDrib15TopKey,setOffDrib15BreakRight,setOnMove15,setOnMoveCollege,setOffDrib15BreakLeftMade,setOffDrib15BreakLeftAttempted,setOffDrib15BreakLeftPct,setSpotOffDrib15TopKeyMade,setSpotOffDrib15TopKeyAttempted,setSpotOffDrib15TopKeyPct,setOffDrib15BreakRightMade,setOffDrib15BreakRightAttempted,setOffDrib15BreakRightPct,setOnMove15Made,setOnMove15Attempted,setOnMove15Pct,setOnMoveCollegeMade,setOnMoveCollegeAttempted,setOnMoveCollegePct,setOffDribBreakLeftCollege,setOffDribTopKeyCollege,setOffDribBreakRightCollege,setOffDribBreakLeftCollegeMade,setOffDribBreakLeftCollegeAttempted,setOffDribBreakLeftCollegePct,setOffDribTopKeyCollegeMade,setOffDribTopKeyCollegeAttempted,setOffDribTopKeyCollegePct,setOffDribBreakRightCollegeMade,setOffDribBreakRightCollegeAttempted,setOffDribBreakRightCollegePct
2014,203483,Kenny,Kadji,Kenny Kadji,PF-C,80.75,6' 8.75'',241.6,87,7' 3'',106.5,8' 10.5'',34,38,11.47,3.44,9,7.45,82,6' 10'',9,10.25,2.88,1-5,3-5,3-5,2-5,3-5,2-5,4-5,1-5,4-5,2-5,,,,,,1,5,0.2,3,5,0.6,3,5,0.6,2,5,0.4,3,5,0.6,2,5,0.4,4,5,0.8,1,5,0.2,4,5,0.8,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203527,Ryan,Kelly,Ryan Kelly,PF,81.75,6' 9.75'',228,83.5,6' 11.5'',110,9' 2'',,,,,,14.75,83.75,6' 11.75'',9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203499,Shane,Larkin,Shane Larkin,PG,70.25,5' 10.25'',170.8,70.75,5' 10.75'',89.5,7' 5.5'',34.5,44,10.639999999999999,3.08,12,3.8,71.5,5' 11.5'',7.5,8.75,3.03,,,,,,2-5,0-5,4-5,3-5,2-5,5-5,3-5,2-5,4-5,2-5,,,,,,,,,,,,,,,,2,5,0.4,0,5,0,4,5,0.8,3,5,0.6,2,5,0.4,5,5,1,3,5,0.6,2,5,0.4,4,5,0.8,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203495,Ricky,Ledo,Ricky Ledo,SG,76.75,6' 4.75'',197.2,79.25,6' 7.25'',102.5,8' 6.5'',27,33.5,10.719999999999999,3.32,4,10.25,78,6' 6'',8.5,9.25,3.16,,,,,,4-5,4-5,4-5,3-5,2-5,1-5,2-5,2-5,3-5,4-5,,,,,,,,,,,,,,,,4,5,0.8,4,5,0.8,4,5,0.8,3,5,0.6,2,5,0.4,1,5,0.2,2,5,0.4,2,5,0.4,3,5,0.6,4,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203458,Alex,Len,Alex Len,C,,,,87.5,7' 3.5'',,,,,,,,6.4,,,9,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203466,CJ,Leslie,CJ Leslie,PF-SF,79.5,6' 7.5'',209.2,86.25,7' 2.25'',104.5,8' 8.5'',32.5,40.5,10.19,3.1,,7.95,80.75,6' 8.75'',8.75,9,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,6' 6.75'',235.8,88,7' 4'',106.5,8' 10.5'',30,36.5,12.01,3.32,21,5.9,80,6' 8'',9.5,11.5,2.9699999999999998,2-5,3-5,1-5,4-5,3-5,3-5,3-5,3-5,1-5,1-5,,,,,,2,5,0.4,3,5,0.6,1,5,0.2,4,5,0.8,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,1,5,0.2,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203492,Ray,McCallum,Ray McCallum,PG,72.25,6' 0.25'',191.4,75.25,6' 3.25'',96.5,8' 0.5'',30.5,40,10.82,3.25,5,7.3,73.75,6' 1.75'',8,8.75,3.08,,,,,,0-5,5-5,3-5,1-5,3-5,1-5,5-5,2-5,3-5,2-5,,,,,,,,,,,,,,,,0,5,0,5,5,1,3,5,0.6,1,5,0.2,3,5,0.6,1,5,0.2,5,5,1,2,5,0.4,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203468,CJ,McCollum,CJ McCollum,PG-SG,74.25,6' 2.25'',197,78.25,6' 6.25'',96.5,8' 0.5'',32,38.5,11.02,3.32,13,8.6,75.25,6' 3.25'',8,9.5,2.9099999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203463,Ben,McLemore,Ben McLemore,SG,75.5,6' 3.5'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',32.5,42,11.870000000000001,3.27,6,5,76.75,6' 4.75'',8.75,9.5,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203502,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,6' 7.5'',236.4,86.5,7' 2.5'',106.5,8' 10.5'',33.5,38,11.82,3.52,13,5.55,80.75,6' 8.75'',9,10,3.25,3-5,3-5,3-5,3-5,3-5,2-5,3-5,5-5,3-5,2-5,,,,,,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,2,5,0.4,3,5,0.6,5,5,1,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,6' 4.75'',221.8,83,6' 11'',104.5,8' 8.5'',29.5,37,10.99,3.32,10,9,78.25,6' 6.25'',9,10,2.9299999999999997,,,,,,3-5,1-5,2-5,2-5,2-5,3-5,1-5,2-5,1-5,1-5,,,,,,,,,,,,,,,,3,5,0.6,1,5,0.2,2,5,0.4,2,5,0.4,2,5,0.4,3,5,0.6,1,5,0.2,2,5,0.4,1,5,0.2,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203513,Erik,Murphy,Erik Murphy,PF,80.75,6' 8.75'',239.8,82.5,6' 10.5'',108,9' 0'',24.5,29.5,12.19,3.57,13,7.95,81.5,6' 9.5'',8.75,9.75,2.96,4-5,3-5,3-5,1-5,4-5,,,,,,5-5,3-5,2-5,3-5,5-5,4,5,0.8,3,5,0.6,3,5,0.6,1,5,0.2,4,5,0.8,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,2,5,0.4,3,5,0.6,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203488,Mike,Muscala,Mike Muscala,C-PF,82.25,6' 10.25'',230.2,85,7' 1'',108,9' 0'',28,33.5,11.76,3.44,5,6.8,83.5,6' 11.5'',8.5,9,2.9899999999999998,4-5,5-5,5-5,4-5,3-5,2-5,5-5,4-5,5-5,1-5,,,,,,4,5,0.8,5,5,1,5,5,1,4,5,0.8,3,5,0.6,2,5,0.4,5,5,1,4,5,0.8,5,5,1,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203457,Nerlens,Noel,Nerlens Noel,C,82,6' 10'',206.4,87.75,7' 3.75'',110,9' 2'',,,,,,4.1499999999999995,83.75,6' 11.75'',9.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,6' 3.25'',213.2,81.25,6' 9.25'',100.5,8' 4.5'',33,42,10.69,3.25,15,6.55,76.25,6' 4.25'',8.75,9.25,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,6' 10.75'',234,81.75,6' 9.75'',108,9' 0'',24.5,29.5,11.42,3.59,5,6.6499999999999995,84,7' 0'',8.5,10,2.9899999999999998,4-5,3-5,3-5,3-5,3-5,,,,,,4-5,2-5,3-5,1-5,3-5,4,5,0.8,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,,,,,,,,,,,,,,,,4,5,0.8,2,5,0.4,3,5,0.6,1,5,0.2,3,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203464,Brandon,Paul,Brandon Paul,SG,74.75,6' 2.75'',201,82.25,6' 10.25'',98,8' 2'',33.5,39.5,11.16,3.3699999999999997,15,5.25,76,6' 4'',8.5,9.5,2.9,,,,,,3-5,1-5,3-5,3-5,2-5,3-5,1-5,3-5,3-5,3-5,,,,,,,,,,,,,,,,3,5,0.6,1,5,0.2,3,5,0.6,3,5,0.6,2,5,0.4,3,5,0.6,1,5,0.2,3,5,0.6,3,5,0.6,3,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203658,Norvel,Pelle,Norvel Pelle,PF-C,81.5,6' 9.5'',207.2,86.5,7' 2.5'',109,9' 1'',31,34.5,11.49,3.32,0,5.1499999999999995,82.5,6' 10.5'',8.75,9.5,3.2,5-5,5-5,4-5,3-5,3-5,1-5,1-5,1-5,2-5,1-5,,,,,,5,5,1,5,5,1,4,5,0.8,3,5,0.6,3,5,0.6,1,5,0.2,1,5,0.2,1,5,0.2,2,5,0.4,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203486,Mason,Plumlee,Mason Plumlee,C-PF,83.25,6' 11.25'',238.2,83,6' 11'',108,9' 0'',30.5,36,10.89,3.29,14,6.1499999999999995,84.5,7' 0.5'',9.75,9.5,2.7600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203490,Otto,Porter,Otto Porter,SF,79.5,6' 7.5'',197.6,85.5,7' 1.5'',105.5,8' 9.5'',27,36,11.25,3.4,9,6.6499999999999995,80.5,6' 8.5'',8.75,9.25,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203515,Phil,Pressey,Phil Pressey,PG,69.5,5' 9.5'',177,74.25,6' 2.25'',92,7' 8'',33,38.5,10.860000000000001,3.13,7,4.7,71.5,5' 11.5'',7.75,9.75,3.02,,,,,,3-5,3-5,4-5,3-5,0-5,3-5,3-5,4-5,3-5,2-5,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,4,5,0.8,3,5,0.6,0,5,0,3,5,0.6,3,5,0.6,4,5,0.8,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203318,Glen,Rice,Glen Rice,SF-SG,76.5,6' 4.5'',210.8,81.25,6' 9.25'',101.5,8' 5.5'',33,40.5,10.99,3.25,10,8.450000000000001,77.75,6' 5.75'',8.5,9,3.08,,,,,,2-5,4-5,2-5,3-5,3-5,2-5,1-5,1-5,4-5,2-5,,,,,,,,,,,,,,,,2,5,0.4,4,5,0.8,2,5,0.4,3,5,0.6,3,5,0.6,2,5,0.4,1,5,0.2,1,5,0.2,4,5,0.8,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203460,Andre,Roberson,Andre Roberson,PF-SF,78.25,6' 6.25'',205.8,83,6' 11'',104.5,8' 8.5'',30,36.5,11.360000000000001,3.34,10,7.05,79,6' 7'',8.75,9.5,3.02,,,,,,2-5,3-5,4-5,3-5,2-5,3-5,1-5,0-5,2-5,1-5,,,,,,,,,,,,,,,,2,5,0.4,3,5,0.6,4,5,0.8,3,5,0.6,2,5,0.4,3,5,0.6,1,5,0.2,0,5,0,2,5,0.4,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203471,Dennis,Schroder,Dennis Schroder,PG,73,6' 1'',164.8,79.75,6' 7.75'',98,8' 2'',30,34,11.09,3.21,1,4.1,74,6' 2'',8.75,10.5,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203491,Peyton,Siva,Peyton Siva,PG,71.5,5' 11.5'',180.6,75,6' 3'',93,7' 9'',33.5,41.5,10.59,3.16,15,6.05,73,6' 1'',8,9.75,2.9299999999999997,,,,,,5-5,3-5,3-5,4-5,3-5,4-5,2-5,4-5,2-5,4-5,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,3,5,0.6,4,5,0.8,3,5,0.6,4,5,0.8,2,5,0.4,4,5,0.8,2,5,0.4,4,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203503,Tony,Snell,Tony Snell,SF-SG,78,6' 6'',198.2,83.5,6' 11.5'',105.5,8' 9.5'',30,36.5,11.360000000000001,3.25,7,4.85,79.25,6' 7.25'',9,9.5,2.84,,,,,,3-5,5-5,4-5,4-5,4-5,4-5,3-5,5-5,3-5,2-5,,,,,,,,,,,,,,,,3,5,0.6,5,5,1,4,5,0.8,4,5,0.8,4,5,0.8,4,5,0.8,3,5,0.6,5,5,1,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203480,James,Southerland,James Southerland,SF-PF,79,6' 7'',220.6,85,7' 1'',106,8' 10'',29,32,10.9,3.38,5,8.05,80,6' 8'',8,9.5,3.03,,,,,,5-5,3-5,4-5,3-5,2-5,2-5,4-5,3-5,3-5,2-5,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,4,5,0.8,3,5,0.6,2,5,0.4,2,5,0.4,4,5,0.8,3,5,0.6,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203472,Deshaun,Thomas,Deshaun Thomas,SF,77,6' 5'',219.8,82,6' 10'',104,8' 8'',28.5,32,12.94,3.53,5,9.1,79,6' 7'',8,8.75,3.38,,,,,,1-5,3-5,5-5,5-5,3-5,3-5,3-5,3-5,3-5,3-5,,,,,,,,,,,,,,,,1,5,0.2,3,5,0.6,5,5,1,5,5,1,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203519,Adonis,Thomas,Adonis Thomas,SF,76.75,6' 4.75'',231.8,85,7' 1'',99,8' 3'',34.5,40.5,11.639999999999999,3.32,13,7.5,77.75,6' 5.75'',9.25,9.5,3.11,,,,,,1-5,4-5,4-5,4-5,1-5,4-5,4-5,2-5,3-5,2-5,,,,,,,,,,,,,,,,1,5,0.2,4,5,0.8,4,5,0.8,4,5,0.8,1,5,0.2,4,5,0.8,4,5,0.8,2,5,0.4,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203481,Jeff,Withey,Jeff Withey,C,82.75,6' 10.75'',221.8,86,7' 2'',110.5,9' 2.5'',26.5,29,12.49,3.4699999999999998,10,8.65,84.5,7' 0.5'',9,9.75,3.29,3-5,3-5,3-5,3-5,4-5,,,,,,,,,,,3,5,0.6,3,5,0.6,3,5,0.6,3,5,0.6,4,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203489,Nate,Wolters,Nate Wolters,PG,75.5,6' 3.5'',196.4,75.75,6' 3.75'',98,8' 2'',,,,,8,5.5,76.75,6' 4.75'',8.25,8.75,,,,,,,2-5,4-5,4-5,4-5,3-5,3-5,4-5,2-5,3-5,4-5,,,,,,,,,,,,,,,,2,5,0.4,4,5,0.8,4,5,0.8,4,5,0.8,3,5,0.6,3,5,0.6,4,5,0.8,2,5,0.4,3,5,0.6,4,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203523,BJ,Young,BJ Young,SG-PG,74.25,6' 2.25'',178.8,80.25,6' 8.25'',99,8' 3'',,,,,,4.7,75.5,6' 3.5'',8.5,9.5,,,,,,,3-5,2-5,2-5,4-5,3-5,4-5,2-5,1-5,2-5,3-5,,,,,,,,,,,,,,,,3,5,0.6,2,5,0.4,2,5,0.4,4,5,0.8,3,5,0.6,4,5,0.8,2,5,0.4,1,5,0.2,2,5,0.4,3,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203469,Cody,Zeller,Cody Zeller,C-PF,82.75,6' 10.75'',230,82.75,6' 10.75'',106,8' 10'',35.5,37.5,10.82,3.15,17,4.75,84.25,7' 0.25'',8.5,10.5,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,203919,Jordan,Adams,Jordan Adams,SG,75.5,6' 3.5'',208.8,82,6' 10'',102,8' 6'',24.5,29.5,12.129999999999999,3.5,,10.8,76.75,6' 4.75'',8.5,7.5,3.05,,,,,,5-5,3-5,5-5,3-5,3-5,4-5,3-5,2-5,3-5,5-5,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,5,5,1,3,5,0.6,3,5,0.6,4,5,0.8,3,5,0.6,2,5,0.4,3,5,0.6,5,5,1,4-6,4-6,5-6,21-35,,4,6,0.6666666666666666,4,6,0.6666666666666666,5,6,0.8333333333333334,21,35,0.6,,,,,,,,,,,,,,,
2015,203937,Kyle,Anderson,Kyle Anderson,SF,79.5,6' 7.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',,,,,,13.350000000000001,80.5,6' 8.5'',8.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,6' 5.25'',205.2,84,7' 0'',104.5,8' 8.5'',31.5,39.5,11.39,3.18,,6.05,78.25,6' 6.25'',9,9.75,3.05,,,,,,4-5,2-5,2-5,4-5,2-5,2-5,4-5,3-5,3-5,3-5,,,,,,,,,,,,,,,,4,5,0.8,2,5,0.4,2,5,0.4,4,5,0.8,2,5,0.4,2,5,0.4,4,5,0.8,3,5,0.6,3,5,0.6,3,5,0.6,4-6,5-6,3-6,,12-30,4,6,0.6666666666666666,5,6,0.8333333333333334,3,6,0.5,,,,12,30,0.4,,,,,,,,,,,,
2015,203947,Jordan,Bachynski,Jordan Bachynski,PF,85.25,7' 1.25'',254.1,88,7' 4'',108.5,9' 0.5'',29,33,12.15,3.36,,7.45,86,7' 2'',9.25,10,3.03,0-5,3-5,3-5,5-5,4-5,,,,,,2-5,1-5,1-5,2-5,3-5,0,5,0,3,5,0.6,3,5,0.6,5,5,1,4,5,0.8,,,,,,,,,,,,,,,,2,5,0.4,1,5,0.2,1,5,0.2,2,5,0.4,3,5,0.6,4-6,4-6,4-6,19-30,,4,6,0.6666666666666666,4,6,0.6666666666666666,4,6,0.6666666666666666,19,30,0.6333333333333333,,,,,,,,,,,,,,,
2015,203946,Cameron,Bairstow,Cameron Bairstow,PF,80.75,6' 8.75'',252.4,84.75,7' 0.75'',107,8' 11'',31,33.5,11.39,3.3699999999999997,,8.7,81.75,6' 9.75'',8.75,9,3.09,5-5,4-5,4-5,3-5,4-5,,,,,,3-5,4-5,3-5,4-5,1-5,5,5,1,4,5,0.8,4,5,0.8,3,5,0.6,4,5,0.8,,,,,,,,,,,,,,,,3,5,0.6,4,5,0.8,3,5,0.6,4,5,0.8,1,5,0.2,5-6,2-6,6-6,21-37,,5,6,0.8333333333333334,2,6,0.3333333333333333,6,6,1,21,37,0.5675675675675675,,,,,,,,,,,,,,,
2015,203920,Khem,Birch,Khem Birch,PF,79.5,6' 7.5'',208.8,85,7' 1'',107,8' 11'',30.5,35.5,11.6,3.2600000000000002,,6,81.25,6' 9.25'',9,8.5,3.24,3-5,2-5,2-5,4-5,2-5,,,,,,4-5,2-5,2-5,2-5,1-5,3,5,0.6,2,5,0.4,2,5,0.4,4,5,0.8,2,5,0.4,,,,,,,,,,,,,,,,4,5,0.8,2,5,0.4,2,5,0.4,2,5,0.4,1,5,0.2,4-6,3-6,1-6,18-36,,4,6,0.6666666666666666,3,6,0.5,1,6,0.16666666666666666,18,36,0.5,,,,,,,,,,,,,,,
2015,203938,Alec,Brown,Alec Brown,PF,84.25,7' 0.25'',231.2,85.5,7' 1.5'',109,9' 1'',27,30,12.05,3.48,,7.7,85.25,7' 1.25'',9.25,8.75,2.9099999999999997,3-5,4-5,5-5,4-5,5-5,,,,,,4-5,2-5,3-5,5-5,4-5,3,5,0.6,4,5,0.8,5,5,1,4,5,0.8,5,5,1,,,,,,,,,,,,,,,,4,5,0.8,2,5,0.4,3,5,0.6,5,5,1,4,5,0.8,3-6,3-6,5-6,22-36,,3,6,0.5,3,6,0.5,5,6,0.8333333333333334,22,36,0.6111111111111112,,,,,,,,,,,,,,,
2015,203913,Jabari,Brown,Jabari Brown,SG,75,6' 3'',201.9,80.25,6' 8.25'',100,8' 4'',28,32,11.6,3.5,,6.05,76.25,6' 4.25'',9,9.25,3.2600000000000002,,,,,,3-5,3-5,3-5,4-5,3-5,3-5,4-5,2-5,3-5,4-5,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,3,5,0.6,4,5,0.8,3,5,0.6,3,5,0.6,4,5,0.8,2,5,0.4,3,5,0.6,4,5,0.8,3-6,5-6,4-6,21-36,,3,6,0.5,5,6,0.8333333333333334,4,6,0.6666666666666666,21,36,0.5833333333333334,,,,,,,,,,,,,,,
2015,203900,Markel,Brown,Markel Brown,SG,74.5,6' 2.5'',184.4,80.75,6' 8.75'',100,8' 4'',36.5,43.5,12.62,3.18,,4.2,75.5,6' 3.5'',8.25,9.75,2.9,,,,,,3-5,3-5,3-5,2-5,2-5,3-5,3-5,1-5,2-5,3-5,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,3,5,0.6,2,5,0.4,2,5,0.4,3,5,0.6,3,5,0.6,1,5,0.2,2,5,0.4,3,5,0.6,5-6,5-6,3-6,18-32,,5,6,0.8333333333333334,5,6,0.8333333333333334,3,6,0.5,18,32,0.5625,,,,,,,,,,,,,,,
2015,203907,Deonte,Burton,Deonte Burton,PG,72,6' 0'',192.8,79,6' 7'',97.5,8' 1.5'',29,39.5,11.28,3.2800000000000002,,7.6499999999999995,73.25,6' 1.25'',8.25,8,3.08,,,,,,2-5,2-5,2-5,4-5,3-5,1-5,0-5,2-5,2-5,2-5,,,,,,,,,,,,,,,,2,5,0.4,2,5,0.4,2,5,0.4,4,5,0.8,3,5,0.6,1,5,0.2,0,5,0,2,5,0.4,2,5,0.4,2,5,0.4,3-6,2-6,3-6,19-33,,3,6,0.5,2,6,0.3333333333333333,3,6,0.5,19,33,0.5757575757575758,,,,,,,,,,,,,,,
2015,203902,Semaj,Christon,Semaj Christon,PG,73.5,6' 1.5'',186,78.5,6' 6.5'',99,8' 3'',30.5,36.5,11.55,3.32,,5.25,75.25,6' 3.25'',8.5,8.25,3.21,,,,,,3-5,4-5,5-5,5-5,4-5,3-5,2-5,2-5,2-5,0-5,,,,,,,,,,,,,,,,3,5,0.6,4,5,0.8,5,5,1,5,5,1,4,5,0.8,3,5,0.6,2,5,0.4,2,5,0.4,2,5,0.4,0,5,0,4-6,4-6,3-6,27-39,,4,6,0.6666666666666666,4,6,0.6666666666666666,3,6,0.5,27,39,0.6923076923076923,,,,,,,,,,,,,,,
2015,203903,Jordan,Clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',186.3,80,6' 8'',98,8' 2'',33,38.5,10.76,3.2800000000000002,,4.3,77,6' 5'',8.25,9,2.98,,,,,,3-5,5-5,5-5,4-5,5-5,3-5,3-5,3-5,2-5,2-5,,,,,,,,,,,,,,,,3,5,0.6,5,5,1,5,5,1,4,5,0.8,5,5,1,3,5,0.6,3,5,0.6,3,5,0.6,2,5,0.4,2,5,0.4,5-6,5-6,3-6,22-33,,5,6,0.8333333333333334,5,6,0.8333333333333334,3,6,0.5,22,33,0.6666666666666666,,,,,,,,,,,,,,,
